t_ps,A_um_inv,Delta_fold_meV,lorentzian,folded_out
3.035000000000000142e+01,1.371296250361809133e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.040000000000000213e+01,1.371296244501748696e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.045000000000000284e+01,1.371296246621194204e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.050000000000000000e+01,1.371296248740639712e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.055000000000000071e+01,1.371296250860085220e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.060000000000000142e+01,1.371296245000024783e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.065000000000000213e+01,1.371296247119470291e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.070000000000000284e+01,1.371296249238915799e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.075000000000000000e+01,1.371296251358361307e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.080000000000000071e+01,1.371296245498300870e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.085000000000000142e+01,1.371296247617746378e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.090000000000000213e+01,1.371296249737191886e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.095000000000000284e+01,1.371296251856637394e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.100000000000000000e+01,1.371296245996576957e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.105000000000000071e+01,1.371296248116022465e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.110000000000000142e+01,1.371296250235467973e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.115000000000000213e+01,1.371296244375407536e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.120000000000000284e+01,1.371296246494852822e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.125000000000000000e+01,1.371296248614298330e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.130000000000000071e+01,1.371296250733743838e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.135000000000000142e+01,1.371296244873683401e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.140000000000000213e+01,1.371296246993128909e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.145000000000000284e+01,1.371296249112574417e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.150000000000000000e+01,1.371296251232019925e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.155000000000000071e+01,1.371296245371959488e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.160000000000000142e+01,1.371296247491404996e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.165000000000000213e+01,1.371296249610850504e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.170000000000000284e+01,1.371296251730296012e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.175000000000000000e+01,1.371296245870235575e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.180000000000000071e+01,1.371296247989681083e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.185000000000000142e+01,1.371296250109126591e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.190000000000000213e+01,1.371296244249066154e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.195000000000000284e+01,1.371296246368511440e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.200000000000000000e+01,1.371296248487956948e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.205000000000000426e+01,1.371296250607402456e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.210000000000000142e+01,1.371296244747342019e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.214999999999999858e+01,1.371296246866787527e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.220000000000000284e+01,1.371296248986233035e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.225000000000000000e+01,1.371296251105678543e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.230000000000000426e+01,1.371296245245618106e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.235000000000000142e+01,1.371296247365063614e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.239999999999999858e+01,1.371296249484509122e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.245000000000000284e+01,1.371296251603954630e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.250000000000000000e+01,1.371296245743894193e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.255000000000000426e+01,1.371296247863339701e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.260000000000000142e+01,1.371296249982785209e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.264999999999999858e+01,1.371296252102230717e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.270000000000000284e+01,1.371296246242170280e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.275000000000000000e+01,1.371296248361615788e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.280000000000000426e+01,1.371296250481061296e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.285000000000000142e+01,1.371296244621000859e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.289999999999999858e+01,1.371296246740446367e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.295000000000000284e+01,1.371296248859891875e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.300000000000000000e+01,1.371296250979337383e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.305000000000000426e+01,1.371296245119276946e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.310000000000000142e+01,1.371296247238722454e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.314999999999999858e+01,1.371296249358167962e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.320000000000000284e+01,1.371296251477613470e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.325000000000000000e+01,1.371296245617553033e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.330000000000000426e+01,1.371296247736998541e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.335000000000000142e+01,1.371296249856444049e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.339999999999999858e+01,1.371296251975889557e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.345000000000000284e+01,1.371296246115829121e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.350000000000000000e+01,1.371296248235274629e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.355000000000000426e+01,1.371296250354720136e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.360000000000000142e+01,1.371296244494659700e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.364999999999999858e+01,1.371296246614105208e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.370000000000000284e+01,1.371296248733550716e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.375000000000000000e+01,1.371296250852996224e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.380000000000000426e+01,1.371296244992935787e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.385000000000000142e+01,1.371296247112381295e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.389999999999999858e+01,1.371296249231826803e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.395000000000000284e+01,1.371296251351272311e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.400000000000000000e+01,1.371296245491211874e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.405000000000000426e+01,1.371296247610657382e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.410000000000000142e+01,1.371296249730102890e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.414999999999999858e+01,1.371296251849548398e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.420000000000000284e+01,1.371296245989487961e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.425000000000000000e+01,1.371296248108933469e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.430000000000000426e+01,1.371296250228378977e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.435000000000000142e+01,1.371296244368318540e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.439999999999999858e+01,1.371296246487763826e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.445000000000000284e+01,1.371296248607209334e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.450000000000000000e+01,1.371296250726654842e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.455000000000000426e+01,1.371296244866594405e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.460000000000000142e+01,1.371296246986039913e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.464999999999999858e+01,1.371296249105485421e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.470000000000000284e+01,1.371296251224930929e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.475000000000000000e+01,1.371296245364870492e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.480000000000000426e+01,1.371296247484316000e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.485000000000000142e+01,1.371296249603761508e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.489999999999999858e+01,1.371296251723207016e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.495000000000000284e+01,1.371296245863146579e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.500000000000000000e+01,1.371296247982592087e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.505000000000000426e+01,1.371296250102037595e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.510000000000000142e+01,1.371296244241977158e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.514999999999999858e+01,1.371296246361422444e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.520000000000000284e+01,1.371296248480867952e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.525000000000000000e+01,1.371296250600313460e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.530000000000000426e+01,1.371296244740253023e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.535000000000000142e+01,1.371296246859698531e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.539999999999999858e+01,1.371296248979144039e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.545000000000000284e+01,1.371296251098589547e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.550000000000000000e+01,1.371296245238529110e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.555000000000000426e+01,1.371296247357974618e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.560000000000000142e+01,1.371296249477420126e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.564999999999999858e+01,1.371296251596865634e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.570000000000000284e+01,1.371296245736805197e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.575000000000000000e+01,1.371296247856250705e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.580000000000000426e+01,1.371296249975696213e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.585000000000000142e+01,1.371296252095141721e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.589999999999999858e+01,1.371296246235081284e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.595000000000000284e+01,1.371296248354526792e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.600000000000000000e+01,1.371296250473972300e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.605000000000000426e+01,1.371296244613911863e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.610000000000000142e+01,1.371296246733357371e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.614999999999999858e+01,1.371296248852802879e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.620000000000000284e+01,1.371296250972248387e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.625000000000000000e+01,1.371296245112187950e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.630000000000000426e+01,1.371296247231633458e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.635000000000000142e+01,1.371296249351078966e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.639999999999999858e+01,1.371296251470524474e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.645000000000000284e+01,1.371296245610464037e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.650000000000000000e+01,1.371296247729909545e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.655000000000000426e+01,1.371296249849355053e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.660000000000000142e+01,1.371296251968800561e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.664999999999999858e+01,1.371296246108740124e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.670000000000000284e+01,1.371296248228185632e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
