# ell  K  y  Kinv  # conv-only IR plasma at alpha/ac=0.9446
2.779336568622985948e-01 9.075415301793543499e-01 1.204833844226256001e-01 1.101877949103192478e+00
2.905670049014940082e-01 8.893747827609710388e-01 1.192382434777951861e-01 1.124385376540140369e+00
3.032003529406893660e-01 8.722612352940050107e-01 1.180885726412303216e-01 1.146445536655012809e+00
3.158337009798847794e-01 8.560934534521955630e-01 1.170271991670222417e-01 1.168096772574888309e+00
3.284670490190801373e-01 8.407784826328054129e-01 1.160478103755309132e-01 1.189373920308485877e+00
3.411003970582755507e-01 8.262353899279936131e-01 1.151448084189722054e-01 1.210308844416782881e+00
3.537337450974709641e-01 8.123932687177013445e-01 1.143131769425510119e-01 1.230930927798578489e+00
3.663670931366663219e-01 7.991898158770910365e-01 1.135484480346658082e-01 1.251267196019664851e+00
3.790004411758617353e-01 7.865700300678182266e-01 1.128466295143845666e-01 1.271342616389515623e+00
3.916337892150570932e-01 7.744851247575631481e-01 1.122041336488855262e-01 1.291180382984153052e+00
4.042671372542525066e-01 7.628916250715932490e-01 1.116177131769626324e-01 1.310802173121451419e+00
4.169004852934479199e-01 7.517507063277002466e-01 1.110844450423472130e-01 1.330228214729583414e+00
4.295338333326432778e-01 7.410275655408042894e-01 1.106016904911543280e-01 1.349477464134815063e+00
4.421671813718386912e-01 7.306908914109240261e-01 1.101670584513140400e-01 1.368567764775409756e+00
4.548005294110340491e-01 7.207124091837150415e-01 1.097783703216112100e-01 1.387516001191943404e+00
4.674338774502294624e-01 7.110665452196850422e-01 1.094336517227349620e-01 1.406338136314722265e+00
4.800672254894248758e-01 7.017300968021538132e-01 1.091311091416203999e-01 1.425049323888327724e+00
4.927005735286202337e-01 6.926819519533777836e-01 1.088691096584485374e-01 1.443664003631073056e+00
5.053339215678156471e-01 6.839028423852789862e-01 1.086461605226751725e-01 1.462195999233245836e+00
5.179672696070110050e-01 6.753751608039271215e-01 1.084609046554511069e-01 1.480658540668949641e+00
5.306006176462063628e-01 6.670827754713766211e-01 1.083121062808858615e-01 1.499064339194451811e+00
5.432339656854018317e-01 6.590108721782461654e-01 1.081986390266265197e-01 1.517425648373104119e+00
5.558673137245971896e-01 6.511458118425287322e-01 1.081194735947745567e-01 1.535754330002259360e+00
5.685006617637925475e-01 6.434750251920728914e-01 1.080736751540456592e-01 1.554061868526298795e+00
